INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ANDHRABANK,28-Apr-2016,65.0,CE,0.2,0.55,0.2,0.45,0.45,47,245.52,304000,200000,01-APR-2016
OPTSTK,ANDHRABANK,28-Apr-2016,67.5,CE,0.25,0.25,0.25,0.25,0.25,1,5.42,8000,8000,01-APR-2016
OPTSTK,ANDHRABANK,28-Apr-2016,40.0,PE,0.05,0.05,0.05,0.05,0.05,1,3.2,8000,8000,01-APR-2016
OPTSTK,ANDHRABANK,28-Apr-2016,42.5,PE,0.1,0.1,0.05,0.05,0.05,96,327.16,704000,704000,01-APR-2016
OPTSTK,ANDHRABANK,28-Apr-2016,45.0,PE,0.3,0.3,0.15,0.15,0.15,5,18.09,56000,40000,01-APR-2016
OPTSTK,ANDHRABANK,28-Apr-2016,47.5,PE,0.55,0.55,0.35,0.4,0.4,5,19.18,40000,32000,01-APR-2016
OPTSTK,ANDHRABANK,28-Apr-2016,50.0,PE,1.05,1.1,0.55,0.55,0.55,4,16.29,80000,8000,01-APR-2016
OPTSTK,ANDHRABANK,28-Apr-2016,52.5,PE,2.0,2.5,1.25,1.25,1.25,6,26.0,40000,32000,01-APR-2016
OPTSTK,ANDHRABANK,28-Apr-2016,55.0,PE,3.8,3.8,2.0,2.25,2.25,8,36.84,56000,24000,01-APR-2016
OPTSTK,APOLLOHOSP,28-Apr-2016,1380.0,CE,28.0,31.5,28.0,31.5,31.5,2,11.27,1200,400,01-APR-2016
OPTSTK,APOLLOHOSP,28-Apr-2016,1400.0,CE,24.2,24.2,24.2,24.2,24.2,1,5.69,2000,400,01-APR-2016
OPTSTK,APOLLOHOSP,28-Apr-2016,1200.0,PE,5.4,5.4,5.4,5.4,5.4,1,4.82,400,400,01-APR-2016
OPTSTK,APOLLOHOSP,28-Apr-2016,1320.0,PE,28.25,28.25,28.25,28.25,28.25,1,5.39,800,0,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,170.0,CE,10.6,10.6,10.25,10.25,10.25,2,10.82,33000,6000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,175.0,CE,8.0,8.25,6.8,7.75,7.75,11,60.26,36000,12000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,180.0,CE,6.3,6.45,5.05,5.65,5.65,51,284.25,159000,45000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,185.0,CE,4.2,4.2,4.0,4.0,4.0,2,11.34,21000,3000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,190.0,CE,2.5,3.0,2.45,2.5,2.5,17,98.22,96000,36000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,195.0,CE,1.6,1.6,1.6,1.6,1.6,1,5.89,3000,3000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,200.0,CE,1.35,1.35,1.15,1.3,1.3,8,48.31,42000,24000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,150.0,PE,0.65,0.65,0.65,0.65,0.65,1,4.51,15000,3000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,155.0,PE,1.45,1.45,1.45,1.45,1.45,1,4.69,9000,3000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,160.0,PE,2.1,2.4,2.0,2.3,2.3,19,92.47,69000,33000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,165.0,PE,3.6,3.7,3.1,3.3,3.3,16,80.83,36000,30000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,170.0,PE,5.0,5.4,4.8,5.0,5.0,20,105.02,48000,18000,01-APR-2016
OPTSTK,APOLLOTYRE,28-Apr-2016,175.0,PE,7.25,7.8,6.95,6.95,6.95,9,49.22,21000,12000,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,260.0,CE,23.0,23.0,23.0,23.0,23.0,1,4.81,17000,1700,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,270.0,CE,16.3,18.1,14.5,15.5,15.5,11,53.55,78200,5100,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,280.0,CE,9.5,13.3,9.4,10.35,10.35,374,1854.58,251600,117300,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,290.0,CE,5.8,9.0,5.8,6.8,6.8,246,1245.8,120700,49300,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,300.0,CE,4.1,5.9,4.0,4.3,4.3,339,1758.39,212500,113900,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,310.0,CE,3.0,3.7,2.7,2.8,2.8,38,202.31,20400,18700,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,320.0,CE,2.0,2.5,1.65,1.65,1.65,19,104.04,17000,15300,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,230.0,PE,1.5,1.5,1.3,1.3,1.3,2,7.86,3400,3400,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,240.0,PE,2.25,2.4,1.85,2.4,2.4,12,49.39,22100,18700,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,250.0,PE,3.9,4.0,3.1,3.95,3.95,8,34.5,45900,10200,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,260.0,PE,6.5,6.6,5.0,6.3,6.3,63,284.86,73100,8500,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,270.0,PE,12.2,12.2,7.8,9.8,9.8,94,446.04,56100,23800,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,280.0,PE,14.0,15.85,12.1,15.35,15.35,32,159.54,34000,8500,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,300.0,PE,25.7,25.7,25.7,25.7,25.7,1,5.53,13600,0,01-APR-2016
OPTSTK,ARVIND,28-Apr-2016,310.0,PE,35.0,35.0,35.0,35.0,35.0,1,5.86,6800,1700,01-APR-2016
OPTSTK,ARVIND,26-May-2016,240.0,PE,5.65,5.65,5.65,5.65,5.65,2,8.35,3400,3400,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,90.0,CE,20.1,20.25,20.1,20.25,20.25,2,15.42,392000,-7000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,97.5,CE,14.6,14.6,14.6,14.6,14.6,1,7.84,140000,0,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,100.0,CE,10.6,12.2,10.0,11.5,11.5,34,264.78,714000,7000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,102.5,CE,9.55,9.55,9.55,9.55,9.55,2,15.68,112000,0,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,105.0,CE,6.6,8.15,6.6,7.8,7.8,91,717.12,966000,-14000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,107.5,CE,5.65,6.55,5.65,6.25,6.25,44,350.03,308000,-14000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,110.0,CE,4.4,5.25,4.1,4.85,4.85,1139,9154.94,3094000,231000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,112.5,CE,3.3,4.1,3.3,3.75,3.75,238,1937.88,756000,448000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,115.0,CE,2.5,3.2,2.45,2.9,2.9,1001,8261.93,2555000,973000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,117.5,CE,2.05,2.4,2.05,2.3,2.3,32,268.2,147000,70000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,120.0,CE,1.45,1.85,1.4,1.6,1.6,791,6735.94,2772000,798000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,122.5,CE,1.1,1.4,1.1,1.2,1.2,29,251.07,259000,147000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,125.0,CE,0.75,1.0,0.7,0.85,0.85,288,2538.37,889000,644000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,127.5,CE,0.5,0.75,0.5,0.65,0.65,38,340.96,252000,252000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,85.0,PE,0.15,0.15,0.15,0.15,0.15,3,17.88,91000,0,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,90.0,PE,0.25,0.3,0.2,0.25,0.25,30,189.51,721000,105000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,92.5,PE,0.45,0.45,0.35,0.35,0.35,4,26.01,119000,28000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,95.0,PE,0.75,0.75,0.4,0.45,0.45,161,1076.89,1064000,455000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,97.5,PE,0.9,0.95,0.7,0.75,0.75,12,82.54,182000,84000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,100.0,PE,1.6,1.65,1.05,1.15,1.15,401,2841.53,2009000,1029000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,102.5,PE,2.25,2.25,1.55,1.6,1.6,60,437.83,350000,105000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,105.0,PE,3.25,3.25,2.25,2.3,2.3,315,2369.97,1197000,539000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,107.5,PE,4.55,4.55,3.1,3.2,3.2,74,574.88,280000,105000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,110.0,PE,5.9,5.9,4.2,4.35,4.35,104,833.78,413000,259000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,112.5,PE,6.6,6.6,6.6,6.6,6.6,1,8.33,7000,7000,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,115.0,PE,8.0,8.4,8.0,8.4,8.4,2,17.24,7000,0,01-APR-2016
OPTSTK,ASHOKLEY,28-Apr-2016,120.0,PE,11.8,11.8,11.8,11.8,11.8,1,9.22,315000,7000,01-APR-2016
OPTSTK,ASHOKLEY,26-May-2016,120.0,CE,3.0,3.0,3.0,3.0,3.0,1,8.61,7000,7000,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,860.0,CE,37.15,40.0,32.4,33.65,33.65,19,101.98,17400,1800,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,880.0,CE,26.65,31.05,22.05,24.0,24.0,108,586.89,35400,13200,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,900.0,CE,18.7,22.0,14.8,16.45,16.45,155,854.55,86400,5400,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,920.0,CE,13.0,15.25,9.85,10.7,10.7,73,408.19,40200,21600,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,940.0,CE,9.0,9.8,6.55,6.85,6.85,52,295.68,40800,11400,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,960.0,CE,5.95,6.1,4.35,4.55,4.55,10,57.9,9600,4200,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,980.0,CE,3.7,3.7,2.05,2.05,2.05,3,17.69,1800,0,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,760.0,PE,2.0,2.0,2.0,2.0,2.0,1,4.57,600,600,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,780.0,PE,2.2,3.1,2.2,3.1,3.1,2,9.39,3000,600,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,800.0,PE,4.55,5.35,4.0,5.35,5.35,8,38.62,9600,3000,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,820.0,PE,6.95,8.6,6.8,8.2,8.2,35,173.83,36000,7200,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,840.0,PE,12.5,14.9,11.0,13.1,13.1,54,276.37,25800,8400,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,860.0,PE,18.5,22.75,17.35,20.5,20.5,55,290.27,28200,10800,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,880.0,PE,28.9,33.15,25.45,30.0,30.0,45,245.37,20400,10800,01-APR-2016
OPTSTK,ASIANPAINT,28-Apr-2016,900.0,PE,37.5,37.5,37.5,37.5,37.5,1,5.62,2400,600,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,680.0,CE,71.05,71.05,71.05,71.05,71.05,1,5.25,4200,0,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,700.0,CE,57.0,57.0,52.15,55.0,55.0,5,26.41,25900,700,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,720.0,CE,32.0,48.5,32.0,39.45,39.45,50,266.19,36400,21700,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,740.0,CE,26.95,39.9,25.0,29.75,29.75,341,1843.72,82600,52500,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,760.0,CE,19.35,29.6,19.3,21.65,21.65,381,2090.67,131600,57400,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,780.0,CE,15.7,20.4,12.0,14.6,14.6,217,1209.95,92400,21000,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,800.0,CE,10.0,14.65,8.5,9.9,9.9,277,1573.32,74200,29400,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,820.0,CE,8.5,9.35,6.0,6.5,6.5,92,532.93,46900,44800,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,840.0,CE,5.5,6.0,5.5,6.0,6.0,3,17.76,1400,1400,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,860.0,CE,3.35,3.35,3.35,3.35,3.35,2,12.08,1400,1400,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,880.0,CE,1.75,2.2,1.75,2.2,2.2,4,24.69,2800,2800,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,600.0,PE,3.55,4.2,3.4,4.05,4.05,10,42.26,3500,3500,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,620.0,PE,4.5,6.45,4.5,6.45,6.45,5,21.87,2800,0,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,660.0,PE,8.8,12.9,8.55,10.1,10.1,53,248.72,12600,9800,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,680.0,PE,16.0,19.95,11.9,14.25,14.25,58,282.06,15400,8400,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,700.0,PE,22.0,23.0,15.65,20.0,20.0,224,1127.98,67900,42700,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,720.0,PE,26.75,30.95,21.55,26.75,26.75,280,1464.49,86100,29400,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,740.0,PE,38.7,40.0,28.75,35.85,35.85,150,812.31,39900,17500,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,760.0,PE,50.0,50.0,38.0,43.0,43.0,7,39.48,12600,1400,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,800.0,PE,81.3,81.3,75.0,75.0,75.0,2,12.29,1400,-700,01-APR-2016
OPTSTK,AUROPHARMA,28-Apr-2016,860.0,PE,118.0,118.0,118.0,118.0,118.0,1,6.84,1400,700,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,380.0,CE,69.7,69.7,69.65,69.65,69.65,3,13.49,14000,0,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,390.0,CE,62.0,62.0,62.0,62.0,62.0,3,13.56,12000,3000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,400.0,CE,51.0,52.3,51.0,52.3,52.3,7,31.61,64000,-1000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,410.0,CE,43.0,43.0,42.5,42.5,42.5,2,9.05,74000,0,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,420.0,CE,29.7,37.0,29.7,37.0,37.0,3,13.62,143000,-2000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,430.0,CE,24.6,29.75,23.2,28.2,28.2,44,201.34,151000,-5000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,440.0,CE,19.35,23.5,17.5,22.8,22.8,366,1684.07,279000,-2000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,450.0,CE,13.1,18.0,12.85,17.4,17.4,907,4225.69,319000,115000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,460.0,CE,9.8,13.4,9.25,12.95,12.95,785,3705.46,414000,55000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,470.0,CE,7.55,9.55,6.7,9.25,9.25,375,1794.77,191000,74000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,480.0,CE,4.65,6.7,4.65,6.5,6.5,317,1540.3,157000,43000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,490.0,CE,3.75,4.6,3.7,4.5,4.5,163,805.45,31000,28000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,500.0,CE,2.7,3.2,2.35,3.05,3.05,384,1930.92,210000,173000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,510.0,CE,2.0,2.0,1.8,2.0,2.0,24,122.85,18000,17000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,520.0,CE,1.25,1.65,1.25,1.4,1.4,9,46.92,4000,4000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,530.0,CE,1.0,1.0,0.85,0.95,0.95,4,21.23,4000,4000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,540.0,CE,0.6,0.65,0.6,0.65,0.65,13,70.28,13000,11000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,370.0,PE,0.7,0.75,0.7,0.75,0.75,4,14.82,4000,4000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,380.0,PE,1.5,1.5,1.05,1.1,1.1,27,102.95,20000,4000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,390.0,PE,2.25,2.25,1.75,1.85,1.85,56,219.58,47000,40000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,400.0,PE,3.0,3.5,2.5,2.65,2.65,309,1245.31,169000,71000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,410.0,PE,4.2,5.55,3.8,4.0,4.0,138,572.1,66000,33000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,420.0,PE,6.95,7.85,5.4,5.8,5.8,416,1774.4,373000,51000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,430.0,PE,10.0,11.45,7.9,8.5,8.5,433,1901.92,212000,111000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,440.0,PE,15.1,15.65,11.1,12.0,12.0,563,2551.78,369000,127000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,450.0,PE,20.25,20.75,15.2,16.25,16.25,282,1317.63,121000,52000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,460.0,PE,25.15,25.35,21.0,21.0,21.0,10,48.37,21000,3000,01-APR-2016
OPTSTK,AXISBANK,28-Apr-2016,470.0,PE,30.5,30.7,27.0,29.0,29.0,4,19.97,4000,3000,01-APR-2016
OPTSTK,AXISBANK,26-May-2016,390.0,CE,67.2,67.2,67.2,67.2,67.2,2,9.14,2000,2000,01-APR-2016
OPTSTK,AXISBANK,26-May-2016,440.0,PE,16.35,16.35,16.35,16.35,16.35,4,18.25,4000,4000,01-APR-2016
OPTSTK,AXISBANK,26-May-2016,450.0,PE,21.2,21.2,21.2,21.2,21.2,4,18.84,4000,4000,01-APR-2016
OPTSTK,BAJAJ-AUTO,28-Apr-2016,2400.0,CE,81.0,98.0,70.0,90.9,90.9,63,312.77,8200,3400,01-APR-2016
OPTSTK,BAJAJ-AUTO,28-Apr-2016,2450.0,CE,57.15,66.0,57.0,63.1,63.1,12,60.27,1400,800,01-APR-2016
OPTSTK,BAJAJ-AUTO,28-Apr-2016,2500.0,CE,35.75,47.45,32.7,44.3,44.3,46,233.68,9000,3000,01-APR-2016
OPTSTK,BAJAJ-AUTO,28-Apr-2016,2550.0,CE,20.0,30.35,20.0,30.35,30.35,4,20.59,2400,200,01-APR-2016
OPTSTK,BAJAJ-AUTO,28-Apr-2016,2600.0,CE,13.0,18.0,12.0,18.0,18.0,22,115.12,2600,2600,01-APR-2016
OPTSTK,BAJAJ-AUTO,28-Apr-2016,2250.0,PE,24.25,24.25,16.6,17.1,17.1,20,90.82,2200,1600,01-APR-2016
OPTSTK,BAJAJ-AUTO,28-Apr-2016,2300.0,PE,27.0,39.25,27.0,27.25,27.25,23,107.33,4400,1000,01-APR-2016
OPTSTK,BAJAJ-AUTO,28-Apr-2016,2350.0,PE,52.1,52.1,45.0,45.0,45.0,2,9.59,800,0,01-APR-2016
OPTSTK,BAJAJ-AUTO,28-Apr-2016,2400.0,PE,66.0,75.25,57.4,58.0,58.0,14,69.04,1200,0,01-APR-2016
OPTSTK,BAJAJ-AUTO,26-May-2016,2450.0,CE,108.8,108.8,108.8,108.8,108.8,2,10.23,400,400,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,6900.0,CE,320.0,320.0,320.0,320.0,320.0,1,9.02,0,-125,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,7000.0,CE,219.65,270.0,166.1,209.85,209.85,15,135.45,4000,750,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,7100.0,CE,202.35,202.35,142.0,173.9,173.9,6,54.51,625,625,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,7200.0,CE,170.0,190.0,100.0,100.0,100.0,9,82.77,875,875,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,7250.0,CE,163.5,163.5,163.5,163.5,163.5,1,9.26,125,125,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,6200.0,PE,40.0,40.0,40.0,40.0,40.0,1,7.8,1000,125,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,6400.0,PE,69.0,69.0,69.0,69.0,69.0,1,8.08,250,125,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,6500.0,PE,77.0,77.0,77.0,77.0,77.0,2,16.44,500,125,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,6550.0,PE,90.0,90.0,90.0,90.0,90.0,1,8.3,125,125,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,6600.0,PE,125.0,125.0,125.0,125.0,125.0,1,8.4,250,125,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,6700.0,PE,116.15,167.8,116.15,167.8,167.8,6,51.24,875,750,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,6800.0,PE,170.0,170.0,170.0,170.0,170.0,1,8.71,125,125,01-APR-2016
OPTSTK,BAJFINANCE,28-Apr-2016,7000.0,PE,240.0,240.0,240.0,240.0,240.0,1,9.05,125,125,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,140.0,CE,11.6,16.7,11.45,16.4,16.4,48,230.25,204600,0,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,145.0,CE,8.9,13.1,8.75,13.1,13.1,55,266.04,133300,-12400,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,150.0,CE,6.0,10.2,6.0,9.95,9.95,885,4349.78,871100,-204600,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,155.0,CE,4.6,7.65,4.5,7.25,7.25,401,2009.2,403000,148800,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,160.0,CE,3.3,5.6,3.05,5.4,5.4,992,5063.82,923800,437100,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,165.0,CE,2.3,4.0,2.3,3.9,3.9,233,1215.27,235600,192200,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,170.0,CE,1.45,2.9,1.4,2.75,2.75,358,1913.25,452600,344100,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,175.0,CE,1.75,2.05,1.4,1.85,1.85,79,432.39,220100,220100,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,180.0,CE,0.7,1.45,0.7,1.35,1.35,103,578.29,151900,117800,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,185.0,CE,0.9,0.9,0.9,0.9,0.9,5,28.81,12400,12400,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,190.0,CE,0.75,0.75,0.5,0.7,0.7,22,129.99,43400,43400,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,195.0,CE,0.5,0.5,0.5,0.5,0.5,2,12.12,6200,6200,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,200.0,CE,0.45,0.45,0.35,0.4,0.4,3,18.63,12400,6200,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,100.0,PE,0.1,0.15,0.1,0.15,0.15,3,9.31,21700,9300,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,110.0,PE,0.3,0.3,0.3,0.3,0.3,1,3.41,3100,3100,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,115.0,PE,0.45,0.45,0.45,0.45,0.45,1,3.57,3100,3100,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,120.0,PE,0.6,0.7,0.55,0.55,0.55,14,52.36,83700,27900,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,125.0,PE,0.9,1.1,0.9,0.9,0.9,9,35.16,68200,18600,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,130.0,PE,1.7,1.9,1.2,1.3,1.3,67,273.35,399900,55800,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,135.0,PE,2.85,2.85,2.0,2.1,2.1,101,430.3,182900,117800,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,140.0,PE,4.55,4.65,2.95,3.1,3.1,246,1094.58,480500,173600,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,145.0,PE,6.05,6.65,4.35,4.6,4.6,210,977.96,282100,170500,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,150.0,PE,8.7,8.7,6.2,6.55,6.55,312,1520.09,406100,170500,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,155.0,PE,9.5,10.05,8.95,9.15,9.15,14,71.28,15500,15500,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,160.0,PE,13.0,13.7,13.0,13.7,13.7,2,10.74,74400,0,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,165.0,PE,15.0,15.6,15.0,15.6,15.6,2,11.17,3100,3100,01-APR-2016
OPTSTK,BANKBARODA,28-Apr-2016,200.0,PE,46.5,46.5,46.5,46.5,46.5,1,7.64,15500,3100,01-APR-2016
OPTSTK,BANKBARODA,26-May-2016,150.0,CE,13.75,13.75,11.7,11.7,11.7,2,10.08,3100,3100,01-APR-2016
OPTSTK,BANKINDIA,28-Apr-2016,90.0,CE,10.2,10.45,9.8,9.8,9.8,3,9.01,12000,6000,01-APR-2016
OPTSTK,BANKINDIA,28-Apr-2016,92.5,CE,8.3,8.3,8.3,8.3,8.3,1,3.02,3000,3000,01-APR-2016
OPTSTK,BANKINDIA,28-Apr-2016,95.0,CE,7.45,9.05,6.5,8.75,8.75,24,74.01,45000,3000,01-APR-2016
OPTSTK,BANKINDIA,28-Apr-2016,97.5,CE,5.4,7.3,5.4,7.3,7.3,9,28.04,42000,-6000,01-APR-2016
OPTSTK,BANKINDIA,28-Apr-2016,100.0,CE,3.7,6.2,3.55,6.0,6.0,499,1574.67,948000,441000,01-APR-2016
